transaction_id,transaction_timestamp,store_id,product_id,quantity,unit_price,discount,currency,total_amount
TXN_008125,2024-03-21 21:27:00,S015,P016,7,65.83,2.55,EUR,458.26
TXN_008126,2024-03-10 16:42:00,S084,P262,6,177.91,7.63,GBP,1059.83
TXN_008127,2024-03-10 01:20:00,S030,P012,8,114.35,45.02,GBP,869.78
TXN_008128,2024-03-02 06:16:00,S084,P794,2,37.02,37.07,EUR,36.970000000000006
TXN_008129,2024-03-17 20:52:00,S045,P816,8,1187.34,19.87,USD,9478.849999999999
TXN_008130,2024-03-19 23:51:00,S044,P382,6,671.22,35.49,GBP,3991.8300000000004
TXN_008131,2024-03-26 05:54:00,S058,P209,8,487.2,41.54,EUR,3856.06
TXN_008132,2024-03-23 06:19:00,S088,P900,2,832.87,28.3,USD,1637.44
TXN_008133,2024-03-10 10:40:00,S061,P466,4,1026.66,11.98,EUR,4094.6600000000003
TXN_008134,2024-03-13 07:54:00,S061,P258,1,1228.92,44.68,USD,1184.24
TXN_008135,2024-03-01 03:45:00,S071,P456,8,1072.67,31.65,GBP,8549.710000000001
TXN_008136,2024-03-16 20:57:00,S099,P442,5,492.58,7.69,EUR,2455.21
TXN_008137,2024-03-03 01:16:00,S076,P857,9,362.44,17.98,EUR,3243.98
TXN_008138,2024-03-25 16:32:00,S017,P584,6,860.01,19.98,USD,5140.08
TXN_008139,2024-03-19 03:01:00,S007,P009,1,1016.39,21.0,EUR,995.39
TXN_008140,2024-03-17 20:05:00,S067,P307,1,1069.28,1.47,GBP,1067.81
TXN_008141,2024-03-12 21:58:00,S092,P138,2,1435.18,47.54,GBP,2822.82
TXN_008142,2024-03-24 16:44:00,S036,P632,3,463.18,9.53,GBP,1380.01
TXN_008143,2024-03-09 10:39:00,S078,P473,8,299.3,6.41,USD,2387.9900000000002
TXN_008144,2024-03-06 03:22:00,S029,P574,1,766.73,15.32,GBP,751.41
TXN_008145,2024-03-29 18:33:00,S092,P874,5,1211.72,33.02,GBP,6025.58
TXN_008146,2024-03-12 23:11:00,S069,P495,4,21.6,29.38,EUR,57.02000000000001
TXN_008147,2024-03-13 03:11:00,S067,P432,2,1481.77,38.11,GBP,2925.43
TXN_008148,2024-03-13 12:39:00,S033,P770,3,41.74,36.46,GBP,88.75999999999999
TXN_008149,2024-03-27 10:35:00,S017,P426,7,883.89,2.17,EUR,6185.0599999999995
TXN_008150,2024-03-09 04:26:00,S031,P346,8,248.35,7.77,USD,1979.03
TXN_008151,2024-03-27 04:35:00,S085,P681,4,383.38,46.36,USD,1487.16
TXN_008152,2024-03-23 07:46:00,S034,P024,1,1398.12,6.82,GBP,1391.3
TXN_008153,2024-03-23 16:05:00,S036,P666,7,957.76,29.51,USD,6674.8099999999995
TXN_008154,2024-03-17 12:55:00,S077,P749,8,773.39,9.09,GBP,6178.03
TXN_008155,2024-03-29 14:08:00,S093,P125,3,165.31,40.1,GBP,455.83
TXN_008156,2024-03-25 11:28:00,S074,P804,3,629.77,37.9,USD,1851.4099999999999
TXN_008157,2024-03-21 12:55:00,S045,P042,3,145.68,27.66,EUR,409.38
TXN_008158,2024-03-19 18:15:00,S025,P021,2,164.44,28.12,USD,300.76
TXN_008159,2024-03-29 16:24:00,S012,P113,1,837.88,7.89,GBP,829.99
TXN_008160,2024-03-16 17:19:00,S022,P322,2,124.35,25.91,GBP,222.79
TXN_008161,2024-03-27 05:46:00,S058,P059,2,1228.31,36.47,USD,2420.15
TXN_008162,2024-03-25 03:30:00,S045,P845,8,269.6,9.35,EUR,2147.4500000000003
TXN_008163,2024-03-07 14:11:00,S100,P768,9,194.86,15.93,USD,1737.8100000000002
TXN_008164,2024-03-20 06:33:00,S025,P527,6,453.04,29.99,USD,2688.2500000000005
TXN_008165,2024-03-19 02:04:00,S006,P899,2,212.65,5.13,GBP,420.17
TXN_008166,2024-03-22 06:24:00,S065,P743,3,616.2,21.05,EUR,1827.5500000000002
TXN_008167,2024-03-18 08:32:00,S006,P404,7,56.28,0.33,GBP,393.63000000000005
TXN_008168,2024-03-29 12:59:00,S034,P975,9,340.14,44.42,USD,3016.8399999999997
TXN_008169,2024-03-19 07:27:00,S072,P898,7,1324.46,12.83,USD,9258.390000000001
TXN_008170,2024-03-19 12:45:00,S023,P130,4,1190.09,17.45,EUR,4742.91
TXN_008171,2024-03-15 13:53:00,S017,P144,5,230.26,32.38,GBP,1118.9199999999998
TXN_008172,2024-03-14 09:28:00,S030,P404,3,1183.5,24.69,GBP,3525.81
TXN_008173,2024-03-08 23:32:00,S091,P678,9,858.2,46.18,GBP,7677.62
TXN_008174,2024-03-17 23:02:00,S092,P377,6,1432.11,1.04,GBP,8591.619999999999
TXN_008175,2024-03-07 14:56:00,S014,P287,2,636.41,6.77,USD,1266.05
TXN_008176,2024-03-02 01:11:00,S034,P017,1,106.32,22.67,USD,83.64999999999999
TXN_008177,2024-03-02 07:33:00,S056,P024,5,1220.94,19.86,GBP,6084.840000000001
TXN_008178,2024-03-16 22:57:00,S024,P730,8,1134.49,22.18,USD,9053.74
TXN_008179,2024-03-14 09:53:00,S026,P495,3,970.21,2.59,EUR,2908.04
TXN_008180,2024-03-22 16:08:00,S046,P624,1,1140.48,40.25,GBP,1100.23
TXN_008181,2024-03-10 04:43:00,S004,P140,3,491.95,38.62,USD,1437.23
TXN_008182,2024-03-06 20:04:00,S032,P040,1,63.01,18.52,EUR,44.489999999999995
TXN_008183,2024-03-01 19:09:00,S060,P676,6,27.13,37.16,EUR,125.62
TXN_008184,2024-03-14 23:29:00,S006,P008,1,890.29,48.79,EUR,841.5
TXN_008185,2024-03-04 06:13:00,S067,P979,4,1147.08,44.8,EUR,4543.5199999999995
TXN_008186,2024-03-27 14:45:00,S099,P272,1,1032.19,10.98,EUR,1021.21
TXN_008187,2024-03-11 22:07:00,S069,P244,4,883.13,29.06,EUR,3503.46
TXN_008188,2024-03-03 02:47:00,S030,P691,5,358.61,9.97,EUR,1783.0800000000002
TXN_008189,2024-03-30 16:40:00,S080,P557,9,1398.74,4.65,EUR,12584.01
TXN_008190,2024-03-08 02:16:00,S008,P692,6,303.08,49.43,EUR,1769.05
TXN_008191,2024-03-30 04:16:00,S051,P081,1,1200.56,31.67,USD,1168.8899999999999
TXN_008192,2024-03-16 03:45:00,S014,P684,1,839.75,18.86,GBP,820.89
TXN_008193,2024-03-09 20:35:00,S062,P504,4,1206.95,20.44,USD,4807.360000000001
TXN_008194,2024-03-22 22:15:00,S042,P354,9,412.27,34.8,GBP,3675.6299999999997
TXN_008195,2024-03-23 12:28:00,S099,P359,9,720.28,17.05,EUR,6465.469999999999
TXN_008196,2024-03-05 18:54:00,S022,P111,5,257.14,47.04,EUR,1238.6599999999999
TXN_008197,2024-03-23 14:39:00,S050,P297,9,429.77,36.29,USD,3831.64
TXN_008198,2024-03-30 01:06:00,S077,P675,8,140.54,49.11,EUR,1075.21
TXN_008199,2024-03-30 01:44:00,S014,P392,7,293.18,26.88,EUR,2025.38
TXN_008200,2024-03-02 11:25:00,S083,P886,7,171.29,10.66,GBP,1188.37
TXN_008201,2024-03-22 04:52:00,S027,P227,6,957.09,8.65,GBP,5733.89
TXN_008202,2024-03-28 17:44:00,S027,P690,1,329.22,14.87,USD,314.35
TXN_008203,2024-03-15 06:33:00,S091,P873,3,973.34,3.15,GBP,2916.87
TXN_008204,2024-03-14 02:10:00,S002,P320,4,1017.38,26.99,USD,4042.53
TXN_008205,2024-03-03 12:37:00,S047,P697,3,650.91,4.81,USD,1947.92
TXN_008206,2024-03-25 18:48:00,S091,P416,3,1437.62,9.1,USD,4303.759999999999
TXN_008207,2024-03-11 02:04:00,S028,P403,9,1118.74,19.76,GBP,10048.9
TXN_008208,2024-03-03 10:06:00,S010,P333,6,370.98,38.68,GBP,2187.2000000000003
TXN_008209,2024-03-09 15:13:00,S057,P947,7,1417.89,40.31,USD,9884.920000000002
TXN_008210,2024-03-21 03:12:00,S053,P576,7,437.97,30.93,EUR,3034.86
TXN_008211,2024-03-01 01:20:00,S007,P081,1,809.44,46.11,GBP,763.33
TXN_008212,2024-03-19 17:28:00,S083,P296,2,668.11,34.69,GBP,1301.53
TXN_008213,2024-03-11 12:18:00,S097,P548,3,1298.24,10.52,USD,3884.2000000000003
TXN_008214,2024-03-07 11:28:00,S027,P503,6,1212.14,25.76,EUR,7247.08
TXN_008215,2024-03-23 23:06:00,S094,P702,7,702.88,30.27,USD,4889.889999999999
TXN_008216,2024-03-07 18:21:00,S072,P814,5,1203.09,31.19,USD,5984.26
TXN_008217,2024-03-12 18:29:00,S057,P919,8,1065.56,48.41,GBP,8476.07
TXN_008218,2024-03-07 15:42:00,S049,P816,4,152.61,8.89,USD,601.5500000000001
TXN_008219,2024-03-05 07:52:00,S052,P382,3,1268.57,34.93,USD,3770.78
TXN_008220,2024-03-05 11:08:00,S031,P086,1,1316.06,44.81,USD,1271.25
TXN_008221,2024-03-23 04:41:00,S046,P519,5,1479.09,28.86,GBP,7366.59
TXN_008222,2024-03-16 23:06:00,S084,P998,6,882.41,8.48,GBP,5285.9800000000005
TXN_008223,2024-03-02 21:11:00,S024,P984,8,332.96,35.46,GBP,2628.22
TXN_008224,2024-03-14 08:59:00,S100,P381,1,960.96,22.4,EUR,938.5600000000001
TXN_008225,2024-03-22 10:44:00,S056,P599,2,1098.52,42.23,GBP,2154.81
TXN_008226,2024-03-07 09:19:00,S027,P633,5,89.22,32.55,USD,413.55
TXN_008227,2024-03-11 04:20:00,S006,P226,1,1119.25,34.75,EUR,1084.5
TXN_008228,2024-03-23 13:28:00,S049,P371,7,364.22,26.44,USD,2523.1
TXN_008229,2024-03-15 01:32:00,S060,P174,6,430.17,26.83,USD,2554.19
TXN_008230,2024-03-05 13:45:00,S089,P918,7,1237.02,25.4,EUR,8633.74
TXN_008231,2024-03-15 16:17:00,S026,P074,6,1191.49,10.07,GBP,7138.870000000001
TXN_008232,2024-03-12 16:56:00,S038,P384,1,282.25,10.73,USD,271.52
TXN_008233,2024-03-26 21:50:00,S081,P295,5,271.04,48.51,GBP,1306.69
TXN_008234,2024-03-22 09:51:00,S025,P292,3,1225.73,11.99,USD,3665.2000000000003
TXN_008235,2024-03-12 17:08:00,S032,P557,6,1138.41,3.38,GBP,6827.080000000001
TXN_008236,2024-03-04 05:36:00,S040,P249,1,1293.6,9.53,GBP,1284.07
TXN_008237,2024-03-24 15:09:00,S002,P025,5,715.55,4.84,EUR,3572.91
TXN_008238,2024-03-05 06:48:00,S045,P124,9,1487.04,37.81,GBP,13345.550000000001
TXN_008239,2024-03-20 12:28:00,S040,P945,6,1161.23,26.59,GBP,6940.79
TXN_008240,2024-03-03 09:51:00,S010,P980,3,1431.97,26.95,EUR,4268.96
TXN_008241,2024-03-10 00:09:00,S089,P572,7,516.1,20.54,EUR,3592.1600000000003
TXN_008242,2024-03-29 09:11:00,S068,P591,5,1487.3,43.61,EUR,7392.89
TXN_008243,2024-03-20 21:15:00,S085,P878,7,476.12,20.61,GBP,3312.23
TXN_008244,2024-03-02 01:56:00,S023,P649,8,1305.08,31.89,USD,10408.75
TXN_008245,2024-03-19 23:27:00,S076,P537,3,1455.45,35.32,GBP,4331.030000000001
TXN_008246,2024-03-14 12:18:00,S009,P947,2,1054.36,7.08,GBP,2101.64
TXN_008247,2024-03-07 20:17:00,S055,P929,8,351.45,22.13,USD,2789.47
TXN_008248,2024-03-14 01:28:00,S024,P080,1,1354.71,13.12,EUR,1341.5900000000001
TXN_008249,2024-03-16 22:14:00,S044,P930,1,1400.25,18.24,EUR,1382.01
TXN_008250,2024-03-06 04:32:00,S099,P823,9,1493.51,43.02,EUR,13398.57
TXN_008251,2024-03-07 13:08:00,S052,P041,2,521.96,36.51,EUR,1007.4100000000001
TXN_008252,2024-03-29 12:15:00,S079,P275,1,1160.45,10.88,EUR,1149.57
TXN_008253,2024-03-06 07:37:00,S068,P407,4,763.33,43.26,USD,3010.06
TXN_008254,2024-03-27 02:03:00,S005,P193,1,802.95,25.79,GBP,777.1600000000001
TXN_008255,2024-03-19 11:34:00,S020,P294,7,1441.25,25.87,GBP,10062.88
TXN_008256,2024-03-17 13:22:00,S049,P929,2,45.09,16.82,USD,73.36000000000001
TXN_008257,2024-03-15 02:40:00,S060,P276,9,256.12,30.07,GBP,2275.0099999999998
TXN_008258,2024-03-25 18:55:00,S073,P407,1,597.78,20.74,USD,577.04
TXN_008259,2024-03-03 20:33:00,S002,P808,1,1328.09,14.59,EUR,1313.5
TXN_008260,2024-03-24 02:58:00,S011,P616,8,1045.28,4.41,EUR,8357.83
TXN_008261,2024-03-30 21:31:00,S033,P092,3,352.29,21.87,GBP,1035.0000000000002
TXN_008262,2024-03-22 20:44:00,S035,P170,1,76.05,2.2,EUR,73.85
TXN_008263,2024-03-27 05:20:00,S092,P970,1,370.4,23.42,EUR,346.97999999999996
TXN_008264,2024-03-14 01:06:00,S061,P781,7,1485.94,43.35,GBP,10358.23
TXN_008265,2024-03-01 20:22:00,S017,P171,4,104.48,30.16,GBP,387.76
TXN_008266,2024-03-15 01:24:00,S065,P427,9,606.71,37.81,USD,5422.58
TXN_008267,2024-03-22 23:30:00,S019,P470,9,1033.07,39.85,EUR,9257.779999999999
TXN_008268,2024-03-03 18:08:00,S010,P103,4,1487.12,31.09,EUR,5917.389999999999
TXN_008269,2024-03-16 01:12:00,S052,P280,7,627.33,31.13,GBP,4360.18
TXN_008270,2024-03-28 07:10:00,S023,P038,6,824.02,38.87,USD,4905.25
TXN_008271,2024-03-23 23:11:00,S012,P930,7,711.39,42.39,GBP,4937.339999999999
TXN_008272,2024-03-03 00:36:00,S015,P025,4,1181.88,43.2,USD,4684.320000000001
TXN_008273,2024-03-17 00:16:00,S067,P866,6,1075.58,48.17,USD,6405.3099999999995
TXN_008274,2024-03-06 11:59:00,S076,P200,3,1086.29,24.05,USD,3234.8199999999997
TXN_008275,2024-03-17 03:19:00,S015,P978,7,746.95,19.52,GBP,5209.13
TXN_008276,2024-03-11 09:08:00,S020,P883,3,871.53,25.15,GBP,2589.44
TXN_008277,2024-03-01 18:46:00,S047,P031,5,317.38,18.02,GBP,1568.88
TXN_008278,2024-03-14 05:16:00,S096,P916,3,158.07,8.92,GBP,465.28999999999996
TXN_008279,2024-03-10 23:45:00,S003,P234,7,902.19,9.19,EUR,6306.14
TXN_008280,2024-03-26 11:09:00,S057,P927,1,769.05,28.82,GBP,740.2299999999999
TXN_008281,2024-03-01 17:35:00,S003,P095,3,789.79,37.03,GBP,2332.3399999999997
TXN_008282,2024-03-15 20:11:00,S027,P294,7,534.53,28.23,EUR,3713.48
TXN_008283,2024-03-24 18:50:00,S030,P329,5,478.77,12.52,EUR,2381.33
TXN_008284,2024-03-29 18:25:00,S020,P555,6,495.16,7.22,GBP,2963.7400000000002
TXN_008285,2024-03-03 12:46:00,S002,P090,7,182.43,41.2,EUR,1235.81
TXN_008286,2024-03-15 01:51:00,S077,P827,7,342.62,27.58,GBP,2370.76
TXN_008287,2024-03-06 17:48:00,S003,P754,6,1043.36,18.82,EUR,6241.34
TXN_008288,2024-03-20 02:09:00,S014,P755,2,656.72,27.49,USD,1285.95
TXN_008289,2024-03-23 15:16:00,S002,P416,6,632.5,1.17,GBP,3793.83
TXN_008290,2024-03-21 21:52:00,S026,P330,5,1106.18,28.27,GBP,5502.63
TXN_008291,2024-03-23 18:35:00,S098,P872,1,654.9,37.06,USD,617.8399999999999
TXN_008292,2024-03-29 03:58:00,S061,P938,6,905.86,26.24,GBP,5408.92
TXN_008293,2024-03-06 19:34:00,S010,P963,9,1078.24,31.87,GBP,9672.289999999999
TXN_008294,2024-03-02 18:50:00,S088,P560,7,1359.59,11.51,USD,9505.619999999999
TXN_008295,2024-03-20 03:52:00,S050,P284,8,803.26,10.71,GBP,6415.37
TXN_008296,2024-03-08 19:59:00,S064,P245,9,633.25,24.75,USD,5674.5
TXN_008297,2024-03-09 18:06:00,S031,P320,7,391.8,29.77,GBP,2712.83
TXN_008298,2024-03-13 12:24:00,S093,P497,8,1491.68,6.9,EUR,11926.54
TXN_008299,2024-03-04 17:38:00,S014,P903,9,1335.04,42.54,EUR,11972.82
TXN_008300,2024-03-29 12:12:00,S083,P829,3,1281.27,6.95,GBP,3836.86
TXN_008301,2024-03-24 06:03:00,S086,P857,2,641.55,14.7,EUR,1268.3999999999999
TXN_008302,2024-03-07 00:25:00,S035,P719,3,1187.22,5.46,EUR,3556.2
TXN_008303,2024-03-16 19:50:00,S015,P842,7,1163.25,45.14,GBP,8097.61
TXN_008304,2024-03-16 22:16:00,S057,P005,4,831.53,2.48,GBP,3323.64
TXN_008305,2024-03-03 11:43:00,S002,P720,4,342.44,34.11,GBP,1335.65
TXN_008306,2024-03-06 02:56:00,S071,P342,6,378.31,16.46,GBP,2253.4
TXN_008307,2024-03-11 14:53:00,S074,P654,6,441.2,10.29,USD,2636.91
TXN_008308,2024-03-29 17:29:00,S017,P312,2,347.0,29.5,EUR,664.5
TXN_008309,2024-03-22 13:13:00,S055,P146,1,1399.86,13.77,USD,1386.09
TXN_008310,2024-03-03 06:27:00,S089,P394,7,1148.07,43.97,GBP,7992.5199999999995
TXN_008311,2024-03-30 08:46:00,S024,P759,6,1454.78,24.05,GBP,8704.630000000001
TXN_008312,2024-03-05 22:46:00,S007,P675,8,202.15,2.86,GBP,1614.3400000000001
TXN_008313,2024-03-30 11:38:00,S088,P047,5,1364.72,18.29,EUR,6805.31
TXN_008314,2024-03-04 13:00:00,S049,P519,2,1478.72,48.65,EUR,2908.79
TXN_008315,2024-03-04 22:13:00,S099,P138,7,1181.78,39.25,GBP,8233.21
TXN_008316,2024-03-14 05:22:00,S093,P888,6,1493.3,24.43,EUR,8935.369999999999
TXN_008317,2024-03-01 04:32:00,S069,P029,7,464.93,36.93,EUR,3217.5800000000004
TXN_008318,2024-03-15 08:16:00,S025,P260,5,260.38,46.21,GBP,1255.69
TXN_008319,2024-03-22 14:33:00,S031,P112,1,276.32,32.61,GBP,243.70999999999998
TXN_008320,2024-03-05 08:46:00,S026,P947,7,308.26,12.54,EUR,2145.2799999999997
TXN_008321,2024-03-19 10:42:00,S074,P979,6,320.45,39.29,USD,1883.4099999999999
TXN_008322,2024-03-26 00:46:00,S014,P811,6,1385.67,26.7,USD,8287.32
TXN_008323,2024-03-06 19:13:00,S060,P865,5,695.36,1.59,GBP,3475.21
TXN_008324,2024-03-28 00:37:00,S058,P976,7,1399.55,36.45,USD,9760.4
TXN_008325,2024-03-06 17:21:00,S028,P411,2,98.27,13.39,USD,183.14999999999998
TXN_008326,2024-03-11 21:10:00,S075,P065,4,47.05,43.6,USD,144.6
TXN_008327,2024-03-26 00:39:00,S041,P974,2,610.57,19.47,EUR,1201.67
TXN_008328,2024-03-10 21:30:00,S033,P480,7,1260.36,48.14,GBP,8774.38
TXN_008329,2024-03-05 09:36:00,S086,P744,7,1470.18,44.04,USD,10247.22
TXN_008330,2024-03-05 21:07:00,S047,P659,4,1444.29,44.74,GBP,5732.42
TXN_008331,2024-03-14 20:03:00,S078,P043,6,1040.45,3.47,EUR,6239.2300000000005
TXN_008332,2024-03-11 12:58:00,S094,P404,7,400.91,49.3,USD,2757.07
TXN_008333,2024-03-26 03:50:00,S032,P717,1,336.76,34.8,USD,301.96
TXN_008334,2024-03-21 11:51:00,S096,P874,9,303.48,4.3,GBP,2727.02
TXN_008335,2024-03-12 14:13:00,S026,P649,3,432.09,46.99,GBP,1249.28
TXN_008336,2024-03-30 03:35:00,S072,P677,7,1160.66,23.23,EUR,8101.390000000001
TXN_008337,2024-03-20 07:47:00,S081,P580,5,1358.31,27.04,EUR,6764.509999999999
TXN_008338,2024-03-22 17:06:00,S031,P493,7,456.26,15.18,USD,3178.64
TXN_008339,2024-03-09 01:20:00,S002,P226,3,588.59,48.05,EUR,1717.72
TXN_008340,2024-03-19 03:24:00,S030,P368,5,1343.87,35.36,USD,6683.99
TXN_008341,2024-03-26 20:06:00,S086,P963,1,648.13,39.45,GBP,608.68
TXN_008342,2024-03-29 23:21:00,S044,P479,7,1277.23,36.52,GBP,8904.09
TXN_008343,2024-03-17 08:39:00,S019,P967,4,1358.38,23.16,USD,5410.360000000001
TXN_008344,2024-03-19 18:22:00,S056,P055,6,238.34,35.63,USD,1394.4099999999999
TXN_008345,2024-03-05 12:09:00,S009,P132,9,977.86,22.17,GBP,8778.57
TXN_008346,2024-03-11 12:36:00,S051,P597,8,47.35,25.08,USD,353.72
TXN_008347,2024-03-02 20:27:00,S097,P259,4,612.24,32.9,EUR,2416.06
TXN_008348,2024-03-03 04:12:00,S091,P670,9,1495.13,24.08,GBP,13432.090000000002
TXN_008349,2024-03-01 19:08:00,S097,P922,5,350.99,28.79,EUR,1726.16
TXN_008350,2024-03-02 02:32:00,S047,P170,6,598.34,22.46,USD,3567.58
TXN_008351,2024-03-18 21:02:00,S007,P045,2,892.79,21.65,GBP,1763.9299999999998
TXN_008352,2024-03-27 21:14:00,S029,P602,4,1293.08,34.27,GBP,5138.049999999999
TXN_008353,2024-03-07 19:02:00,S003,P834,6,178.85,6.93,GBP,1066.1699999999998
TXN_008354,2024-03-06 16:17:00,S095,P274,1,1475.57,7.7,USD,1467.87
TXN_008355,2024-03-24 14:07:00,S041,P492,7,82.61,23.19,EUR,555.0799999999999
TXN_008356,2024-03-05 02:00:00,S078,P083,7,758.77,6.62,GBP,5304.7699999999995
TXN_008357,2024-03-25 06:48:00,S077,P948,3,587.11,10.6,EUR,1750.73
TXN_008358,2024-03-09 22:50:00,S002,P739,2,14.66,5.03,EUR,24.29
TXN_008359,2024-03-18 05:25:00,S099,P135,7,1486.84,39.58,GBP,10368.3
TXN_008360,2024-03-29 03:35:00,S024,P422,1,362.68,29.49,EUR,333.19
TXN_008361,2024-03-16 13:13:00,S063,P053,6,436.64,41.01,USD,2578.83
TXN_008362,2024-03-29 18:14:00,S086,P449,5,999.89,6.78,GBP,4992.67
TXN_008363,2024-03-05 00:35:00,S079,P726,4,103.37,29.49,USD,383.99
TXN_008364,2024-03-27 16:11:00,S019,P718,8,1391.28,10.72,GBP,11119.52
TXN_008365,2024-03-13 02:49:00,S059,P186,9,766.39,5.63,GBP,6891.88
TXN_008366,2024-03-28 20:36:00,S003,P792,8,551.85,38.35,EUR,4376.45
TXN_008367,2024-03-23 20:56:00,S083,P754,1,425.28,0.22,USD,425.05999999999995
TXN_008368,2024-03-04 05:24:00,S068,P702,7,271.53,39.68,GBP,1861.0299999999997
TXN_008369,2024-03-14 12:30:00,S029,P918,5,971.03,30.34,GBP,4824.8099999999995
TXN_008370,2024-03-18 02:20:00,S009,P960,9,523.43,18.68,EUR,4692.19
TXN_008371,2024-03-07 07:13:00,S009,P146,2,1293.35,5.24,EUR,2581.46
TXN_008372,2024-03-04 04:06:00,S076,P707,2,409.31,41.31,USD,777.31
TXN_008373,2024-03-24 18:26:00,S084,P505,1,1155.78,24.35,GBP,1131.43
TXN_008374,2024-03-09 06:22:00,S024,P732,6,1028.05,0.09,GBP,6168.209999999999
TXN_008375,2024-03-03 00:23:00,S009,P362,8,252.98,9.38,USD,2014.4599999999998
TXN_008376,2024-03-16 12:52:00,S012,P434,1,16.14,47.84,GBP,-31.700000000000003
TXN_008377,2024-03-26 10:57:00,S077,P075,4,867.83,30.62,GBP,3440.7000000000003
TXN_008378,2024-03-26 17:09:00,S005,P663,9,1489.92,48.51,EUR,13360.77
TXN_008379,2024-03-02 05:06:00,S081,P302,6,1273.25,37.36,USD,7602.14
TXN_008380,2024-03-04 07:01:00,S095,P668,7,636.69,2.55,GBP,4454.28
TXN_008381,2024-03-01 18:03:00,S060,P260,1,143.02,42.73,USD,100.29000000000002
TXN_008382,2024-03-21 01:29:00,S069,P958,4,12.54,19.36,EUR,30.799999999999997
TXN_008383,2024-03-02 06:22:00,S003,P054,9,987.24,13.9,EUR,8871.26
TXN_008384,2024-03-10 09:20:00,S055,P813,7,705.32,39.44,EUR,4897.800000000001
TXN_008385,2024-03-12 23:09:00,S015,P846,9,1258.8,27.4,USD,11301.8
TXN_008386,2024-03-11 07:12:00,S050,P029,5,1441.96,9.77,EUR,7200.03
TXN_008387,2024-03-04 19:04:00,S004,P575,4,13.54,16.02,EUR,38.14
TXN_008388,2024-03-04 01:05:00,S051,P173,8,297.03,12.17,GBP,2364.0699999999997
TXN_008389,2024-03-14 18:08:00,S075,P133,2,592.32,33.35,EUR,1151.2900000000002
TXN_008390,2024-03-20 08:48:00,S001,P519,8,1166.22,23.83,USD,9305.93
TXN_008391,2024-03-03 04:28:00,S067,P425,2,613.82,14.03,GBP,1213.6100000000001
TXN_008392,2024-03-17 00:44:00,S097,P975,5,307.68,22.8,GBP,1515.6000000000001
TXN_008393,2024-03-14 09:01:00,S010,P416,3,319.28,44.8,GBP,913.04
TXN_008394,2024-03-12 14:52:00,S034,P922,1,604.69,29.07,USD,575.62
TXN_008395,2024-03-19 08:40:00,S093,P242,6,714.49,41.0,EUR,4245.9400000000005
TXN_008396,2024-03-21 20:29:00,S034,P734,4,1355.8,38.77,USD,5384.429999999999
TXN_008397,2024-03-14 13:42:00,S052,P966,7,893.14,15.68,USD,6236.299999999999
TXN_008398,2024-03-05 00:40:00,S088,P855,8,1056.44,3.33,EUR,8448.19
TXN_008399,2024-03-06 08:55:00,S006,P013,3,1477.52,32.62,EUR,4399.94
TXN_008400,2024-03-05 21:11:00,S003,P489,5,267.54,9.39,GBP,1328.31
TXN_008401,2024-03-02 00:25:00,S075,P582,3,709.47,11.57,EUR,2116.8399999999997
TXN_008402,2024-03-22 18:07:00,S093,P392,8,803.6,33.03,GBP,6395.77
TXN_008403,2024-03-04 01:25:00,S039,P196,9,955.21,40.13,USD,8556.76
TXN_008404,2024-03-24 09:22:00,S014,P984,2,442.03,5.21,EUR,878.8499999999999
TXN_008405,2024-03-06 16:14:00,S003,P211,3,430.66,38.89,USD,1253.09
TXN_008406,2024-03-29 14:08:00,S034,P425,4,1162.75,2.9,USD,4648.1
TXN_008407,2024-03-04 06:47:00,S035,P057,5,1291.4,14.78,GBP,6442.22
TXN_008408,2024-03-23 07:14:00,S008,P684,5,1294.5,2.24,USD,6470.26
TXN_008409,2024-03-12 11:56:00,S020,P649,7,138.52,2.66,USD,966.9800000000001
TXN_008410,2024-03-20 10:29:00,S042,P466,2,76.26,48.01,EUR,104.51000000000002
TXN_008411,2024-03-28 10:48:00,S004,P586,4,92.84,34.13,EUR,337.23
TXN_008412,2024-03-29 23:07:00,S009,P596,8,839.13,44.41,GBP,6668.63
TXN_008413,2024-03-15 18:04:00,S021,P786,6,941.01,0.61,GBP,5645.45
TXN_008414,2024-03-28 10:55:00,S039,P352,4,493.32,11.98,USD,1961.3
TXN_008415,2024-03-10 16:06:00,S041,P474,7,620.45,36.25,EUR,4306.900000000001
TXN_008416,2024-03-23 19:21:00,S091,P343,4,238.04,40.86,EUR,911.3
TXN_008417,2024-03-22 02:54:00,S028,P026,6,407.22,11.72,GBP,2431.6000000000004
TXN_008418,2024-03-24 11:56:00,S068,P960,5,258.25,29.8,GBP,1261.45
TXN_008419,2024-03-22 20:57:00,S041,P977,1,812.33,30.49,GBP,781.84
TXN_008420,2024-03-20 17:29:00,S059,P291,4,293.41,31.36,GBP,1142.2800000000002
TXN_008421,2024-03-25 23:58:00,S008,P540,3,611.98,43.05,USD,1792.89
TXN_008422,2024-03-08 04:56:00,S013,P037,8,1234.41,33.64,USD,9841.640000000001
TXN_008423,2024-03-06 18:17:00,S018,P779,5,1161.73,21.44,GBP,5787.21
TXN_008424,2024-03-16 14:46:00,S099,P499,7,798.84,46.06,EUR,5545.82
TXN_008425,2024-03-03 11:50:00,S023,P728,8,675.6,18.34,USD,5386.46
