State Code,District Code,India / State / Union Territory / District,Name,Year,Age Group,Gender,Ethnic Group,Total / Rural / Urban,Value
7,708,District,South Delhi,2021,60+,Female,Jain,Rural,1991
7,708,District,South Delhi,2021,60+,Female,Parsi,Rural,407
7,708,District,South Delhi,2021,60+,Other,Hindu,Rural,4251
7,708,District,South Delhi,2021,60+,Other,Muslim,Rural,4193
7,708,District,South Delhi,2021,60+,Other,Christian,Rural,2179
7,708,District,South Delhi,2021,60+,Other,Sikh,Rural,1602
7,708,District,South Delhi,2021,60+,Other,Buddhist,Rural,7310
7,708,District,South Delhi,2021,60+,Other,Jain,Rural,6129
7,708,District,South Delhi,2021,60+,Other,Parsi,Rural,2044
7,708,District,South Delhi,2021,0-14,Male,Hindu,Urban,1159
7,708,District,South Delhi,2021,0-14,Male,Muslim,Urban,166
7,708,District,South Delhi,2021,0-14,Male,Christian,Urban,2170
7,708,District,South Delhi,2021,0-14,Male,Sikh,Urban,2544
7,708,District,South Delhi,2021,0-14,Male,Buddhist,Urban,32
7,708,District,South Delhi,2021,0-14,Male,Jain,Urban,2053
7,708,District,South Delhi,2021,0-14,Male,Parsi,Urban,7852
7,708,District,South Delhi,2021,0-14,Female,Hindu,Urban,1088
7,708,District,South Delhi,2021,0-14,Female,Muslim,Urban,5841
7,708,District,South Delhi,2021,0-14,Female,Christian,Urban,1007
7,708,District,South Delhi,2021,0-14,Female,Sikh,Urban,6510
7,708,District,South Delhi,2021,0-14,Female,Buddhist,Urban,3649
7,708,District,South Delhi,2021,0-14,Female,Jain,Urban,3183
7,708,District,South Delhi,2021,0-14,Female,Parsi,Urban,152
7,708,District,South Delhi,2021,0-14,Other,Hindu,Urban,10707
7,708,District,South Delhi,2021,0-14,Other,Muslim,Urban,3503
7,708,District,South Delhi,2021,0-14,Other,Christian,Urban,1016
7,708,District,South Delhi,2021,0-14,Other,Sikh,Urban,974
7,708,District,South Delhi,2021,0-14,Other,Buddhist,Urban,1879
7,708,District,South Delhi,2021,0-14,Other,Jain,Urban,1872
7,708,District,South Delhi,2021,0-14,Other,Parsi,Urban,1114
7,708,District,South Delhi,2021,15-24,Male,Hindu,Urban,821
7,708,District,South Delhi,2021,15-24,Male,Muslim,Urban,399
7,708,District,South Delhi,2021,15-24,Male,Christian,Urban,1170
7,708,District,South Delhi,2021,15-24,Male,Sikh,Urban,1960
7,708,District,South Delhi,2021,15-24,Male,Buddhist,Urban,240
7,708,District,South Delhi,2021,15-24,Male,Jain,Urban,1114
7,708,District,South Delhi,2021,15-24,Male,Parsi,Urban,5150
7,708,District,South Delhi,2021,15-24,Female,Hindu,Urban,347
7,708,District,South Delhi,2021,15-24,Female,Muslim,Urban,2977
7,708,District,South Delhi,2021,15-24,Female,Christian,Urban,1035
7,708,District,South Delhi,2021,15-24,Female,Sikh,Urban,956
7,708,District,South Delhi,2021,15-24,Female,Buddhist,Urban,3481
7,708,District,South Delhi,2021,15-24,Female,Jain,Urban,3855
7,708,District,South Delhi,2021,15-24,Female,Parsi,Urban,2147
7,708,District,South Delhi,2021,15-24,Other,Hindu,Urban,645
7,708,District,South Delhi,2021,15-24,Other,Muslim,Urban,2003
7,708,District,South Delhi,2021,15-24,Other,Christian,Urban,737
7,708,District,South Delhi,2021,15-24,Other,Sikh,Urban,1669
7,708,District,South Delhi,2021,15-24,Other,Buddhist,Urban,4947
7,708,District,South Delhi,2021,15-24,Other,Jain,Urban,857
7,708,District,South Delhi,2021,15-24,Other,Parsi,Urban,1216
7,708,District,South Delhi,2021,25-44,Male,Hindu,Urban,3727
7,708,District,South Delhi,2021,25-44,Male,Muslim,Urban,5515
7,708,District,South Delhi,2021,25-44,Male,Christian,Urban,8321
7,708,District,South Delhi,2021,25-44,Male,Sikh,Urban,2048
7,708,District,South Delhi,2021,25-44,Male,Buddhist,Urban,31
7,708,District,South Delhi,2021,25-44,Male,Jain,Urban,1841
7,708,District,South Delhi,2021,25-44,Male,Parsi,Urban,4953
7,708,District,South Delhi,2021,25-44,Female,Hindu,Urban,3711
7,708,District,South Delhi,2021,25-44,Female,Muslim,Urban,3709
7,708,District,South Delhi,2021,25-44,Female,Christian,Urban,1303
7,708,District,South Delhi,2021,25-44,Female,Sikh,Urban,557
7,708,District,South Delhi,2021,25-44,Female,Buddhist,Urban,5353
7,708,District,South Delhi,2021,25-44,Female,Jain,Urban,387
7,708,District,South Delhi,2021,25-44,Female,Parsi,Urban,47
7,708,District,South Delhi,2021,25-44,Other,Hindu,Urban,1352
7,708,District,South Delhi,2021,25-44,Other,Muslim,Urban,2050
7,708,District,South Delhi,2021,25-44,Other,Christian,Urban,1155
7,708,District,South Delhi,2021,25-44,Other,Sikh,Urban,1599
7,708,District,South Delhi,2021,25-44,Other,Buddhist,Urban,668
7,708,District,South Delhi,2021,25-44,Other,Jain,Urban,2048
7,708,District,South Delhi,2021,25-44,Other,Parsi,Urban,3908
7,708,District,South Delhi,2021,45-59,Male,Hindu,Urban,2284
7,708,District,South Delhi,2021,45-59,Male,Muslim,Urban,575
7,708,District,South Delhi,2021,45-59,Male,Christian,Urban,4630
7,708,District,South Delhi,2021,45-59,Male,Sikh,Urban,2200
7,708,District,South Delhi,2021,45-59,Male,Buddhist,Urban,709
7,708,District,South Delhi,2021,45-59,Male,Jain,Urban,8767
7,708,District,South Delhi,2021,45-59,Male,Parsi,Urban,6320
7,708,District,South Delhi,2021,45-59,Female,Hindu,Urban,646
7,708,District,South Delhi,2021,45-59,Female,Muslim,Urban,2875
7,708,District,South Delhi,2021,45-59,Female,Christian,Urban,5823
7,708,District,South Delhi,2021,45-59,Female,Sikh,Urban,102
7,708,District,South Delhi,2021,45-59,Female,Buddhist,Urban,4137
7,708,District,South Delhi,2021,45-59,Female,Jain,Urban,441
7,708,District,South Delhi,2021,45-59,Female,Parsi,Urban,3969
7,708,District,South Delhi,2021,45-59,Other,Hindu,Urban,4883
7,708,District,South Delhi,2021,45-59,Other,Muslim,Urban,3071
7,708,District,South Delhi,2021,45-59,Other,Christian,Urban,6103
7,708,District,South Delhi,2021,45-59,Other,Sikh,Urban,994
7,708,District,South Delhi,2021,45-59,Other,Buddhist,Urban,1693
7,708,District,South Delhi,2021,45-59,Other,Jain,Urban,3219
7,708,District,South Delhi,2021,45-59,Other,Parsi,Urban,2581
7,708,District,South Delhi,2021,60+,Male,Hindu,Urban,1826
7,708,District,South Delhi,2021,60+,Male,Muslim,Urban,902
7,708,District,South Delhi,2021,60+,Male,Christian,Urban,2653
7,708,District,South Delhi,2021,60+,Male,Sikh,Urban,3963
7,708,District,South Delhi,2021,60+,Male,Buddhist,Urban,99
7,708,District,South Delhi,2021,60+,Male,Jain,Urban,1349
7,708,District,South Delhi,2021,60+,Male,Parsi,Urban,979
7,708,District,South Delhi,2021,60+,Female,Hindu,Urban,1171
7,708,District,South Delhi,2021,60+,Female,Muslim,Urban,11450
7,708,District,South Delhi,2021,60+,Female,Christian,Urban,2056
7,708,District,South Delhi,2021,60+,Female,Sikh,Urban,3772
7,708,District,South Delhi,2021,60+,Female,Buddhist,Urban,5460
7,708,District,South Delhi,2021,60+,Female,Jain,Urban,804
7,708,District,South Delhi,2021,60+,Female,Parsi,Urban,614
7,708,District,South Delhi,2021,60+,Other,Hindu,Urban,5103
7,708,District,South Delhi,2021,60+,Other,Muslim,Urban,1298
7,708,District,South Delhi,2021,60+,Other,Christian,Urban,2214
7,708,District,South Delhi,2021,60+,Other,Sikh,Urban,3130
7,708,District,South Delhi,2021,60+,Other,Buddhist,Urban,1875
7,708,District,South Delhi,2021,60+,Other,Jain,Urban,6856
7,708,District,South Delhi,2021,60+,Other,Parsi,Urban,2692
7,708,District,South Delhi,2021,0-14,Male,Hindu,Total,5715
7,708,District,South Delhi,2021,0-14,Male,Muslim,Total,289
7,708,District,South Delhi,2021,0-14,Male,Christian,Total,16846
7,708,District,South Delhi,2021,0-14,Male,Sikh,Total,17470
7,708,District,South Delhi,2021,0-14,Male,Buddhist,Total,1127
7,708,District,South Delhi,2021,0-14,Male,Jain,Total,14290
7,708,District,South Delhi,2021,0-14,Male,Parsi,Total,10883
7,708,District,South Delhi,2021,0-14,Female,Hindu,Total,8884
7,708,District,South Delhi,2021,0-14,Female,Muslim,Total,13705
7,708,District,South Delhi,2021,0-14,Female,Christian,Total,11481
7,708,District,South Delhi,2021,0-14,Female,Sikh,Total,15649
7,708,District,South Delhi,2021,0-14,Female,Buddhist,Total,4124
7,708,District,South Delhi,2021,0-14,Female,Jain,Total,9184
7,708,District,South Delhi,2021,0-14,Female,Parsi,Total,221
7,708,District,South Delhi,2021,0-14,Other,Hindu,Total,19920
7,708,District,South Delhi,2021,0-14,Other,Muslim,Total,10422
7,708,District,South Delhi,2021,0-14,Other,Christian,Total,1868
7,708,District,South Delhi,2021,0-14,Other,Sikh,Total,16345
7,708,District,South Delhi,2021,0-14,Other,Buddhist,Total,12614
7,708,District,South Delhi,2021,0-14,Other,Jain,Total,22570
7,708,District,South Delhi,2021,0-14,Other,Parsi,Total,3126
7,708,District,South Delhi,2021,15-24,Male,Hindu,Total,1436
7,708,District,South Delhi,2021,15-24,Male,Muslim,Total,936
7,708,District,South Delhi,2021,15-24,Male,Christian,Total,5385
7,708,District,South Delhi,2021,15-24,Male,Sikh,Total,3485
7,708,District,South Delhi,2021,15-24,Male,Buddhist,Total,931
7,708,District,South Delhi,2021,15-24,Male,Jain,Total,3652
7,708,District,South Delhi,2021,15-24,Male,Parsi,Total,7500
7,708,District,South Delhi,2021,15-24,Female,Hindu,Total,3132
7,708,District,South Delhi,2021,15-24,Female,Muslim,Total,4558
7,708,District,South Delhi,2021,15-24,Female,Christian,Total,1923
7,708,District,South Delhi,2021,15-24,Female,Sikh,Total,11385
7,708,District,South Delhi,2021,15-24,Female,Buddhist,Total,8974
7,708,District,South Delhi,2021,15-24,Female,Jain,Total,8256
7,708,District,South Delhi,2021,15-24,Female,Parsi,Total,3107
7,708,District,South Delhi,2021,15-24,Other,Hindu,Total,3361
7,708,District,South Delhi,2021,15-24,Other,Muslim,Total,17907
7,708,District,South Delhi,2021,15-24,Other,Christian,Total,1925
7,708,District,South Delhi,2021,15-24,Other,Sikh,Total,5177
7,708,District,South Delhi,2021,15-24,Other,Buddhist,Total,5102
7,708,District,South Delhi,2021,15-24,Other,Jain,Total,9290
7,708,District,South Delhi,2021,15-24,Other,Parsi,Total,10623
7,708,District,South Delhi,2021,25-44,Male,Hindu,Total,17474
7,708,District,South Delhi,2021,25-44,Male,Muslim,Total,23438
7,708,District,South Delhi,2021,25-44,Male,Christian,Total,11630
7,708,District,South Delhi,2021,25-44,Male,Sikh,Total,19077
7,708,District,South Delhi,2021,25-44,Male,Buddhist,Total,5200
7,708,District,South Delhi,2021,25-44,Male,Jain,Total,6666
7,708,District,South Delhi,2021,25-44,Male,Parsi,Total,5781
7,708,District,South Delhi,2021,25-44,Female,Hindu,Total,14722
7,708,District,South Delhi,2021,25-44,Female,Muslim,Total,8185
7,708,District,South Delhi,2021,25-44,Female,Christian,Total,19826
7,708,District,South Delhi,2021,25-44,Female,Sikh,Total,13918
7,708,District,South Delhi,2021,25-44,Female,Buddhist,Total,6011
7,708,District,South Delhi,2021,25-44,Female,Jain,Total,2443
7,708,District,South Delhi,2021,25-44,Female,Parsi,Total,6541
7,708,District,South Delhi,2021,25-44,Other,Hindu,Total,37191
7,708,District,South Delhi,2021,25-44,Other,Muslim,Total,8213
7,708,District,South Delhi,2021,25-44,Other,Christian,Total,15304
7,708,District,South Delhi,2021,25-44,Other,Sikh,Total,18468
7,708,District,South Delhi,2021,25-44,Other,Buddhist,Total,2619
7,708,District,South Delhi,2021,25-44,Other,Jain,Total,67102
7,708,District,South Delhi,2021,25-44,Other,Parsi,Total,44440
7,708,District,South Delhi,2021,45-59,Male,Hindu,Total,4704
7,708,District,South Delhi,2021,45-59,Male,Muslim,Total,4377
7,708,District,South Delhi,2021,45-59,Male,Christian,Total,5578
7,708,District,South Delhi,2021,45-59,Male,Sikh,Total,3992
7,708,District,South Delhi,2021,45-59,Male,Buddhist,Total,2944
7,708,District,South Delhi,2021,45-59,Male,Jain,Total,11060
7,708,District,South Delhi,2021,45-59,Male,Parsi,Total,8828
7,708,District,South Delhi,2021,45-59,Female,Hindu,Total,1259
7,708,District,South Delhi,2021,45-59,Female,Muslim,Total,4181
7,708,District,South Delhi,2021,45-59,Female,Christian,Total,7509
7,708,District,South Delhi,2021,45-59,Female,Sikh,Total,12639
7,708,District,South Delhi,2021,45-59,Female,Buddhist,Total,6643
7,708,District,South Delhi,2021,45-59,Female,Jain,Total,2047
7,708,District,South Delhi,2021,45-59,Female,Parsi,Total,8149
7,708,District,South Delhi,2021,45-59,Other,Hindu,Total,20495
7,708,District,South Delhi,2021,45-59,Other,Muslim,Total,24400
7,708,District,South Delhi,2021,45-59,Other,Christian,Total,19051
7,708,District,South Delhi,2021,45-59,Other,Sikh,Total,1105
7,708,District,South Delhi,2021,45-59,Other,Buddhist,Total,6932
7,708,District,South Delhi,2021,45-59,Other,Jain,Total,30273
7,708,District,South Delhi,2021,45-59,Other,Parsi,Total,2888
7,708,District,South Delhi,2021,60+,Male,Hindu,Total,6340
7,708,District,South Delhi,2021,60+,Male,Muslim,Total,10061
7,708,District,South Delhi,2021,60+,Male,Christian,Total,10420
7,708,District,South Delhi,2021,60+,Male,Sikh,Total,4038
7,708,District,South Delhi,2021,60+,Male,Buddhist,Total,20217
7,708,District,South Delhi,2021,60+,Male,Jain,Total,51832
7,708,District,South Delhi,2021,60+,Male,Parsi,Total,1522
7,708,District,South Delhi,2021,60+,Female,Hindu,Total,24157
7,708,District,South Delhi,2021,60+,Female,Muslim,Total,13773
7,708,District,South Delhi,2021,60+,Female,Christian,Total,3193
7,708,District,South Delhi,2021,60+,Female,Sikh,Total,5139
7,708,District,South Delhi,2021,60+,Female,Buddhist,Total,10093
7,708,District,South Delhi,2021,60+,Female,Jain,Total,2795
7,708,District,South Delhi,2021,60+,Female,Parsi,Total,1021
7,708,District,South Delhi,2021,60+,Other,Hindu,Total,9354
7,708,District,South Delhi,2021,60+,Other,Muslim,Total,5491
7,708,District,South Delhi,2021,60+,Other,Christian,Total,4393
7,708,District,South Delhi,2021,60+,Other,Sikh,Total,4732
7,708,District,South Delhi,2021,60+,Other,Buddhist,Total,9185
7,708,District,South Delhi,2021,60+,Other,Jain,Total,12985
7,708,District,South Delhi,2021,60+,Other,Parsi,Total,4736
7,709,District,South East Delhi,2021,0-14,Male,Hindu,Rural,3719
7,709,District,South East Delhi,2021,0-14,Male,Muslim,Rural,25674
7,709,District,South East Delhi,2021,0-14,Male,Christian,Rural,22102
7,709,District,South East Delhi,2021,0-14,Male,Sikh,Rural,1984
7,709,District,South East Delhi,2021,0-14,Male,Buddhist,Rural,19983
7,709,District,South East Delhi,2021,0-14,Male,Jain,Rural,5540
7,709,District,South East Delhi,2021,0-14,Male,Parsi,Rural,2601
7,709,District,South East Delhi,2021,0-14,Female,Hindu,Rural,11066
7,709,District,South East Delhi,2021,0-14,Female,Muslim,Rural,14923
7,709,District,South East Delhi,2021,0-14,Female,Christian,Rural,2274
7,709,District,South East Delhi,2021,0-14,Female,Sikh,Rural,19096
7,709,District,South East Delhi,2021,0-14,Female,Buddhist,Rural,5495
7,709,District,South East Delhi,2021,0-14,Female,Jain,Rural,9333
7,709,District,South East Delhi,2021,0-14,Female,Parsi,Rural,1178
7,709,District,South East Delhi,2021,0-14,Other,Hindu,Rural,572
7,709,District,South East Delhi,2021,0-14,Other,Muslim,Rural,2232
7,709,District,South East Delhi,2021,0-14,Other,Christian,Rural,66761
7,709,District,South East Delhi,2021,0-14,Other,Sikh,Rural,18953
7,709,District,South East Delhi,2021,0-14,Other,Buddhist,Rural,14497
7,709,District,South East Delhi,2021,0-14,Other,Jain,Rural,5752
7,709,District,South East Delhi,2021,0-14,Other,Parsi,Rural,30713
7,709,District,South East Delhi,2021,15-24,Male,Hindu,Rural,14905
7,709,District,South East Delhi,2021,15-24,Male,Muslim,Rural,30785
7,709,District,South East Delhi,2021,15-24,Male,Christian,Rural,35700
7,709,District,South East Delhi,2021,15-24,Male,Sikh,Rural,265
7,709,District,South East Delhi,2021,15-24,Male,Buddhist,Rural,6861
7,709,District,South East Delhi,2021,15-24,Male,Jain,Rural,5197
7,709,District,South East Delhi,2021,15-24,Male,Parsi,Rural,15758
7,709,District,South East Delhi,2021,15-24,Female,Hindu,Rural,21249
7,709,District,South East Delhi,2021,15-24,Female,Muslim,Rural,30021
7,709,District,South East Delhi,2021,15-24,Female,Christian,Rural,16787
7,709,District,South East Delhi,2021,15-24,Female,Sikh,Rural,15853
7,709,District,South East Delhi,2021,15-24,Female,Buddhist,Rural,9729
7,709,District,South East Delhi,2021,15-24,Female,Jain,Rural,10539
7,709,District,South East Delhi,2021,15-24,Female,Parsi,Rural,10049
7,709,District,South East Delhi,2021,15-24,Other,Hindu,Rural,8410
7,709,District,South East Delhi,2021,15-24,Other,Muslim,Rural,2551
7,709,District,South East Delhi,2021,15-24,Other,Christian,Rural,52
7,709,District,South East Delhi,2021,15-24,Other,Sikh,Rural,458
7,709,District,South East Delhi,2021,15-24,Other,Buddhist,Rural,35030
7,709,District,South East Delhi,2021,15-24,Other,Jain,Rural,5278
7,709,District,South East Delhi,2021,15-24,Other,Parsi,Rural,5146
7,709,District,South East Delhi,2021,25-44,Male,Hindu,Rural,3866
7,709,District,South East Delhi,2021,25-44,Male,Muslim,Rural,40857
7,709,District,South East Delhi,2021,25-44,Male,Christian,Rural,2407
7,709,District,South East Delhi,2021,25-44,Male,Sikh,Rural,2208
7,709,District,South East Delhi,2021,25-44,Male,Buddhist,Rural,2842
7,709,District,South East Delhi,2021,25-44,Male,Jain,Rural,4355
7,709,District,South East Delhi,2021,25-44,Male,Parsi,Rural,13926
7,709,District,South East Delhi,2021,25-44,Female,Hindu,Rural,15442
7,709,District,South East Delhi,2021,25-44,Female,Muslim,Rural,10447
7,709,District,South East Delhi,2021,25-44,Female,Christian,Rural,1517
7,709,District,South East Delhi,2021,25-44,Female,Sikh,Rural,21316
7,709,District,South East Delhi,2021,25-44,Female,Buddhist,Rural,9948
7,709,District,South East Delhi,2021,25-44,Female,Jain,Rural,14378
7,709,District,South East Delhi,2021,25-44,Female,Parsi,Rural,31282
7,709,District,South East Delhi,2021,25-44,Other,Hindu,Rural,44
7,709,District,South East Delhi,2021,25-44,Other,Muslim,Rural,1128
7,709,District,South East Delhi,2021,25-44,Other,Christian,Rural,159
7,709,District,South East Delhi,2021,25-44,Other,Sikh,Rural,7058
7,709,District,South East Delhi,2021,25-44,Other,Buddhist,Rural,6216
7,709,District,South East Delhi,2021,25-44,Other,Jain,Rural,14456
7,709,District,South East Delhi,2021,25-44,Other,Parsi,Rural,4339
7,709,District,South East Delhi,2021,45-59,Male,Hindu,Rural,9877
7,709,District,South East Delhi,2021,45-59,Male,Muslim,Rural,3130
7,709,District,South East Delhi,2021,45-59,Male,Christian,Rural,11608
7,709,District,South East Delhi,2021,45-59,Male,Sikh,Rural,4013
7,709,District,South East Delhi,2021,45-59,Male,Buddhist,Rural,16493
7,709,District,South East Delhi,2021,45-59,Male,Jain,Rural,848
7,709,District,South East Delhi,2021,45-59,Male,Parsi,Rural,14987
7,709,District,South East Delhi,2021,45-59,Female,Hindu,Rural,13829
7,709,District,South East Delhi,2021,45-59,Female,Muslim,Rural,32297
7,709,District,South East Delhi,2021,45-59,Female,Christian,Rural,48010
7,709,District,South East Delhi,2021,45-59,Female,Sikh,Rural,6275
7,709,District,South East Delhi,2021,45-59,Female,Buddhist,Rural,56221
7,709,District,South East Delhi,2021,45-59,Female,Jain,Rural,6034
7,709,District,South East Delhi,2021,45-59,Female,Parsi,Rural,11126
7,709,District,South East Delhi,2021,45-59,Other,Hindu,Rural,3655
7,709,District,South East Delhi,2021,45-59,Other,Muslim,Rural,18580
7,709,District,South East Delhi,2021,45-59,Other,Christian,Rural,7463
7,709,District,South East Delhi,2021,45-59,Other,Sikh,Rural,8565
7,709,District,South East Delhi,2021,45-59,Other,Buddhist,Rural,15821
7,709,District,South East Delhi,2021,45-59,Other,Jain,Rural,8033
7,709,District,South East Delhi,2021,45-59,Other,Parsi,Rural,6402
7,709,District,South East Delhi,2021,60+,Male,Hindu,Rural,3940
7,709,District,South East Delhi,2021,60+,Male,Muslim,Rural,557
7,709,District,South East Delhi,2021,60+,Male,Christian,Rural,7540
7,709,District,South East Delhi,2021,60+,Male,Sikh,Rural,37028
7,709,District,South East Delhi,2021,60+,Male,Buddhist,Rural,15461
7,709,District,South East Delhi,2021,60+,Male,Jain,Rural,30640
7,709,District,South East Delhi,2021,60+,Male,Parsi,Rural,464
7,709,District,South East Delhi,2021,60+,Female,Hindu,Rural,3095
7,709,District,South East Delhi,2021,60+,Female,Muslim,Rural,106
7,709,District,South East Delhi,2021,60+,Female,Christian,Rural,9324
7,709,District,South East Delhi,2021,60+,Female,Sikh,Rural,7402
7,709,District,South East Delhi,2021,60+,Female,Buddhist,Rural,6842
7,709,District,South East Delhi,2021,60+,Female,Jain,Rural,12939
7,709,District,South East Delhi,2021,60+,Female,Parsi,Rural,2707
7,709,District,South East Delhi,2021,60+,Other,Hindu,Rural,9711
7,709,District,South East Delhi,2021,60+,Other,Muslim,Rural,3862
7,709,District,South East Delhi,2021,60+,Other,Christian,Rural,2830
7,709,District,South East Delhi,2021,60+,Other,Sikh,Rural,15824
7,709,District,South East Delhi,2021,60+,Other,Buddhist,Rural,10011
7,709,District,South East Delhi,2021,60+,Other,Jain,Rural,17466
7,709,District,South East Delhi,2021,60+,Other,Parsi,Rural,4799
7,709,District,South East Delhi,2021,0-14,Male,Hindu,Urban,3667
7,709,District,South East Delhi,2021,0-14,Male,Muslim,Urban,21860
7,709,District,South East Delhi,2021,0-14,Male,Christian,Urban,22183
7,709,District,South East Delhi,2021,0-14,Male,Sikh,Urban,3909
7,709,District,South East Delhi,2021,0-14,Male,Buddhist,Urban,33507
7,709,District,South East Delhi,2021,0-14,Male,Jain,Urban,28290
7,709,District,South East Delhi,2021,0-14,Male,Parsi,Urban,3641
7,709,District,South East Delhi,2021,0-14,Female,Hindu,Urban,44243
7,709,District,South East Delhi,2021,0-14,Female,Muslim,Urban,1000
7,709,District,South East Delhi,2021,0-14,Female,Christian,Urban,7712
7,709,District,South East Delhi,2021,0-14,Female,Sikh,Urban,3883
7,709,District,South East Delhi,2021,0-14,Female,Buddhist,Urban,3089
7,709,District,South East Delhi,2021,0-14,Female,Jain,Urban,7005
7,709,District,South East Delhi,2021,0-14,Female,Parsi,Urban,23727
7,709,District,South East Delhi,2021,0-14,Other,Hindu,Urban,8003
7,709,District,South East Delhi,2021,0-14,Other,Muslim,Urban,5313
7,709,District,South East Delhi,2021,0-14,Other,Christian,Urban,53479
7,709,District,South East Delhi,2021,0-14,Other,Sikh,Urban,3398
7,709,District,South East Delhi,2021,0-14,Other,Buddhist,Urban,1842
7,709,District,South East Delhi,2021,0-14,Other,Jain,Urban,12692
7,709,District,South East Delhi,2021,0-14,Other,Parsi,Urban,494
7,709,District,South East Delhi,2021,15-24,Male,Hindu,Urban,21726
7,709,District,South East Delhi,2021,15-24,Male,Muslim,Urban,20303
7,709,District,South East Delhi,2021,15-24,Male,Christian,Urban,29396
7,709,District,South East Delhi,2021,15-24,Male,Sikh,Urban,18138
7,709,District,South East Delhi,2021,15-24,Male,Buddhist,Urban,3197
7,709,District,South East Delhi,2021,15-24,Male,Jain,Urban,21996
7,709,District,South East Delhi,2021,15-24,Male,Parsi,Urban,22300
7,709,District,South East Delhi,2021,15-24,Female,Hindu,Urban,1220
7,709,District,South East Delhi,2021,15-24,Female,Muslim,Urban,13519
7,709,District,South East Delhi,2021,15-24,Female,Christian,Urban,17119
7,709,District,South East Delhi,2021,15-24,Female,Sikh,Urban,3688
7,709,District,South East Delhi,2021,15-24,Female,Buddhist,Urban,1721
7,709,District,South East Delhi,2021,15-24,Female,Jain,Urban,65493
7,709,District,South East Delhi,2021,15-24,Female,Parsi,Urban,4957
7,709,District,South East Delhi,2021,15-24,Other,Hindu,Urban,4757
7,709,District,South East Delhi,2021,15-24,Other,Muslim,Urban,4161
7,709,District,South East Delhi,2021,15-24,Other,Christian,Urban,2033
7,709,District,South East Delhi,2021,15-24,Other,Sikh,Urban,16216
7,709,District,South East Delhi,2021,15-24,Other,Buddhist,Urban,15564
7,709,District,South East Delhi,2021,15-24,Other,Jain,Urban,10184
7,709,District,South East Delhi,2021,15-24,Other,Parsi,Urban,3396
7,709,District,South East Delhi,2021,25-44,Male,Hindu,Urban,1702
7,709,District,South East Delhi,2021,25-44,Male,Muslim,Urban,35625
7,709,District,South East Delhi,2021,25-44,Male,Christian,Urban,6641
7,709,District,South East Delhi,2021,25-44,Male,Sikh,Urban,9860
7,709,District,South East Delhi,2021,25-44,Male,Buddhist,Urban,3472
7,709,District,South East Delhi,2021,25-44,Male,Jain,Urban,7245
7,709,District,South East Delhi,2021,25-44,Male,Parsi,Urban,5219
7,709,District,South East Delhi,2021,25-44,Female,Hindu,Urban,994
7,709,District,South East Delhi,2021,25-44,Female,Muslim,Urban,5017
7,709,District,South East Delhi,2021,25-44,Female,Christian,Urban,2166
7,709,District,South East Delhi,2021,25-44,Female,Sikh,Urban,6751
7,709,District,South East Delhi,2021,25-44,Female,Buddhist,Urban,3648
7,709,District,South East Delhi,2021,25-44,Female,Jain,Urban,9962
7,709,District,South East Delhi,2021,25-44,Female,Parsi,Urban,20117
7,709,District,South East Delhi,2021,25-44,Other,Hindu,Urban,3139
7,709,District,South East Delhi,2021,25-44,Other,Muslim,Urban,7626
7,709,District,South East Delhi,2021,25-44,Other,Christian,Urban,23955
7,709,District,South East Delhi,2021,25-44,Other,Sikh,Urban,7444
7,709,District,South East Delhi,2021,25-44,Other,Buddhist,Urban,2286
7,709,District,South East Delhi,2021,25-44,Other,Jain,Urban,2064
7,709,District,South East Delhi,2021,25-44,Other,Parsi,Urban,9785
7,709,District,South East Delhi,2021,45-59,Male,Hindu,Urban,14573
7,709,District,South East Delhi,2021,45-59,Male,Muslim,Urban,16851
7,709,District,South East Delhi,2021,45-59,Male,Christian,Urban,23549
7,709,District,South East Delhi,2021,45-59,Male,Sikh,Urban,4575
7,709,District,South East Delhi,2021,45-59,Male,Buddhist,Urban,4962
7,709,District,South East Delhi,2021,45-59,Male,Jain,Urban,496
7,709,District,South East Delhi,2021,45-59,Male,Parsi,Urban,3184
7,709,District,South East Delhi,2021,45-59,Female,Hindu,Urban,9615
7,709,District,South East Delhi,2021,45-59,Female,Muslim,Urban,7366
7,709,District,South East Delhi,2021,45-59,Female,Christian,Urban,12581
7,709,District,South East Delhi,2021,45-59,Female,Sikh,Urban,12316
7,709,District,South East Delhi,2021,45-59,Female,Buddhist,Urban,6550
7,709,District,South East Delhi,2021,45-59,Female,Jain,Urban,21661
7,709,District,South East Delhi,2021,45-59,Female,Parsi,Urban,4409
7,709,District,South East Delhi,2021,45-59,Other,Hindu,Urban,9265
7,709,District,South East Delhi,2021,45-59,Other,Muslim,Urban,8192
7,709,District,South East Delhi,2021,45-59,Other,Christian,Urban,14305
7,709,District,South East Delhi,2021,45-59,Other,Sikh,Urban,10173
7,709,District,South East Delhi,2021,45-59,Other,Buddhist,Urban,4105
7,709,District,South East Delhi,2021,45-59,Other,Jain,Urban,11021
7,709,District,South East Delhi,2021,45-59,Other,Parsi,Urban,7290
7,709,District,South East Delhi,2021,60+,Male,Hindu,Urban,11717
7,709,District,South East Delhi,2021,60+,Male,Muslim,Urban,12503
7,709,District,South East Delhi,2021,60+,Male,Christian,Urban,3159
7,709,District,South East Delhi,2021,60+,Male,Sikh,Urban,1077
